,Real Label,Predict Label
183,4,4
184,7,7
185,9,9
186,5,5
187,9,9
188,2,2
189,8,8
190,4,4
191,4,4
192,3,3
193,6,6
194,5,5
195,11,11
196,11,11
197,11,11
198,11,5
199,7,7
200,11,11
201,5,5
202,5,5
203,0,0
204,8,8
205,0,0
206,8,8
207,5,5
208,0,0
209,0,0
210,5,5
211,7,7
212,5,5
213,4,4
214,7,7
215,5,5
216,10,10
217,4,4
218,9,9
219,4,4
220,4,4
221,2,2
222,2,2
223,3,3
224,3,3
225,3,3
226,3,3
227,7,7
228,11,11
229,6,6
230,9,9
231,9,9
232,9,9
233,5,5
234,1,1
235,9,9
236,8,8
237,8,8
238,4,4
239,0,0
240,0,0
241,2,2
242,4,4
243,9,8
244,4,4
245,5,5
246,4,4
247,0,0
248,5,5
249,7,7
250,4,4
251,5,5
252,7,7
253,2,2
254,3,3
255,9,9
256,6,6
257,9,9
258,7,7
259,11,11
260,9,9
261,11,11
262,2,2
263,5,5
264,7,7
265,11,11
266,9,9
267,8,8
268,8,8
269,0,0
270,8,8
271,7,7
272,11,5
273,9,9
274,4,7
275,4,4
276,9,9
277,2,2
278,2,2
279,4,4
280,2,2
281,4,4
282,2,2
283,2,2
284,2,2
285,2,2
286,2,2
287,3,3
288,3,3
289,8,8
290,11,11
291,11,11
292,6,6
293,11,11
294,11,11
295,7,7
296,5,5
297,8,8
298,0,0
299,5,5
300,8,8
301,0,0
302,0,0
303,12,12
304,0,0
305,0,0
306,0,0
307,0,0
308,0,0
309,9,9
310,5,5
311,4,4
312,5,5
313,7,7
314,3,3
315,8,5
316,9,9
317,7,7
318,9,9
319,2,2
320,3,3
321,3,3
322,11,11
323,7,7
324,3,3
325,4,4
326,11,11
327,6,6
328,7,7
329,7,7
330,8,8
331,11,11
332,11,11
333,8,8
334,0,0
335,8,5
336,0,0
337,0,0
338,0,0
339,0,0
340,0,0
341,0,0
342,8,8
343,2,2
344,5,5
345,4,4
346,2,2
347,2,2
348,2,2
349,2,2
350,8,8
351,4,4
352,3,3
353,3,3
354,3,3
355,6,6
356,8,8
357,6,6
358,11,11
359,8,8
360,11,11
361,7,7
362,7,7
363,1,1
364,8,8
365,8,8
366,0,0
367,0,0
368,0,0
369,8,8
370,9,9
371,9,9
372,8,8
373,5,8
374,9,9
375,2,2
376,2,2
377,5,5
378,2,2
379,7,7
380,2,2
381,2,2
382,4,4
383,2,2
384,3,3
385,3,3
386,11,11
387,9,9
388,4,4
389,11,11
390,4,4
391,7,7
392,9,9
393,8,8
394,8,8
395,8,8
396,8,8
397,8,8
398,5,5
399,0,0
400,0,0
401,0,0
402,0,0
403,10,10
404,4,4
405,9,9
406,4,4
407,5,5
408,5,5
409,5,5
410,2,2
411,4,4
412,2,2
413,2,2
414,4,4
415,3,3
416,3,3
417,3,3
418,9,9
419,3,3
420,11,11
421,5,5
422,11,11
423,11,11
424,3,3
425,9,9
426,4,4
427,4,8
428,7,7
429,7,7
430,8,5
431,11,11
432,8,8
433,8,8
434,5,5
435,0,0
436,0,0
437,0,0
438,4,4
439,5,5
440,4,4
441,4,4
442,5,5
443,2,2
444,9,9
445,2,2
446,2,2
447,2,2
448,3,3
449,3,3
450,11,11
451,8,8
452,11,11
453,11,11
454,9,9
455,11,11
456,4,4
457,9,9
458,4,4
459,5,5
460,5,5
461,11,11
462,11,11
463,9,9
464,9,9
465,0,0
466,11,11
467,0,0
468,4,4
469,9,9
470,5,5
471,4,4
472,4,4
473,2,2
474,9,9
475,4,4
476,4,4
477,4,4
478,2,2
479,9,9
480,3,3
481,11,11
482,3,3
483,9,9
484,11,11
485,3,3
486,6,6
487,11,11
488,6,6
489,9,9
490,7,7
491,9,9
492,9,9
493,9,9
494,7,7
495,9,9
496,7,7
497,7,7
498,5,5
499,8,8
500,8,8
501,0,0
502,0,0
503,5,5
504,5,5
505,4,4
506,5,5
507,3,3
508,5,0
509,2,2
510,5,5
511,2,2
512,11,11
513,11,11
514,11,11
515,11,11
516,7,7
517,11,11
518,4,4
519,5,5
520,9,9
521,7,7
522,7,7
523,12,12
524,8,8
525,8,8
526,5,5
527,5,5
528,0,0
529,0,0
530,7,5
531,0,0
532,9,9
533,5,5
534,4,4
535,5,5
536,2,2
537,3,3
538,2,2
539,2,2
540,2,2
541,2,2
542,9,9
543,3,3
544,3,3
545,6,6
546,7,7
547,11,11
548,11,11
549,7,7
550,5,5
551,7,3
552,5,5
553,4,4
554,9,9
555,8,9
556,8,8
557,8,5
558,8,8
559,7,8
560,0,0
561,10,10
562,0,0
563,0,0
564,0,0
565,11,11
566,7,7
567,4,4
568,8,8
569,5,5
570,8,5
571,5,5
572,2,2
573,4,4
574,2,2
575,2,2
576,3,3
577,3,3
578,11,11
579,6,6
580,9,9
581,11,11
582,11,11
583,11,11
584,5,5
585,8,8
586,3,3
587,8,8
588,4,4
589,8,8
590,9,9
591,8,8
592,0,0
593,7,7
594,0,0
595,0,0
596,4,4
597,4,4
598,4,4
599,5,5
600,5,5
601,7,7
602,4,4
603,9,9
604,2,2
605,2,2
606,3,8
607,11,8
608,3,3
609,3,3
610,8,8
611,3,3
612,11,11
613,11,11
614,11,11
615,9,9
616,9,9
617,5,5
618,7,7
619,4,4
620,7,7
621,11,11
622,8,8
623,8,8
624,5,5
625,7,7
626,8,8
627,8,8
628,4,4
629,5,5
630,9,9
631,7,7
632,5,10
633,4,4
634,5,5
635,7,7
636,4,4
637,9,9
638,4,4
639,10,10
640,3,3
641,6,6
642,3,3
643,3,3
644,11,11
645,11,11
646,11,11
647,9,9
648,8,8
649,7,7
650,7,7
651,1,1
652,8,8
653,5,5
654,8,8
655,4,4
656,8,8
657,8,8
658,8,8
659,0,0
660,0,0
661,11,11
662,5,5
663,5,5
664,7,7
665,5,5
666,4,4
667,2,2
668,2,2
669,2,2
670,2,2
671,3,3
672,3,3
673,3,3
674,8,8
675,11,11
676,11,11
677,11,11
678,11,11
679,8,8
680,9,9
681,4,4
682,11,11
683,9,9
684,1,1
685,1,1
686,11,11
687,1,1
688,5,5
689,5,5
690,0,0
691,0,0
692,0,0
693,0,0
694,11,11
695,0,0
696,5,5
697,3,3
698,4,4
699,2,2
700,2,2
701,4,4
702,2,2
703,11,8
704,3,3
705,6,6
706,11,11
707,11,11
708,11,11
709,11,11
710,9,9
711,11,11
712,9,9
713,9,9
714,5,5
715,7,7
716,1,1
717,12,8
718,0,0
719,0,0
720,0,0
721,0,0
722,0,0
723,9,9
724,5,5
725,4,4
726,5,5
727,2,2
728,10,10
729,2,2
730,2,2
731,5,5
732,9,9
733,7,7
734,5,5
735,2,2
736,5,3
737,3,3
738,11,11
739,11,11
740,9,9
741,9,9
742,9,9
743,5,5
744,8,8
745,5,5
746,8,8
747,9,9
748,0,0
749,0,0
750,0,0
751,0,0
752,5,5
753,5,5
754,0,0
755,7,7
756,2,2
757,5,5
758,5,5
759,5,5
760,5,5
761,4,4
762,2,2
763,2,2
764,2,2
765,2,2
766,2,2
767,2,2
768,3,3
769,3,3
770,11,11
771,6,6
772,3,3
773,11,11
774,11,11
775,9,9
776,11,11
777,5,5
778,5,5
779,4,4
780,12,12
781,8,8
782,8,5
783,9,9
784,0,0
785,5,5
786,0,0
787,7,7
788,4,4
789,2,2
790,5,5
791,4,4
792,9,9
793,9,9
794,4,4
795,9,9
796,4,4
797,9,9
798,9,9
799,2,2
800,3,3
801,3,3
802,6,6
803,6,6
804,11,11
805,11,11
806,11,11
807,11,11
808,11,11
809,8,8
810,9,9
811,4,4
812,7,7
813,7,7
814,11,11
815,8,8
816,5,5
817,0,0
818,0,0
819,0,0
820,2,2
821,9,9
822,4,4
823,4,4
824,9,9
825,5,5
826,10,10
827,9,9
828,4,4
829,7,7
830,2,2
831,2,2
832,3,3
833,11,11
834,11,11
835,11,11
836,11,11
837,11,11
838,3,3
839,9,9
840,9,9
841,9,3
842,4,4
843,9,9
844,5,5
845,8,8
846,0,0
847,0,0
848,0,0
849,0,0
850,2,2
851,9,9
852,4,4
853,9,9
854,4,4
855,7,7
856,4,4
857,4,4
858,9,9
859,2,2
860,7,7
861,4,4
862,2,2
863,3,3
864,11,11
865,11,11
866,11,11
867,7,7
868,9,9
869,9,9
870,7,7
871,7,7
872,7,7
873,8,8
874,8,8
875,8,8
876,8,8
877,8,8
878,0,0
879,7,7
880,5,5
881,4,4
882,3,3
883,5,5
884,0,0
885,4,5
886,0,0
887,4,4
888,5,5
889,9,5
890,5,8
891,4,4
892,7,7
893,2,2
894,2,2
895,2,2
896,3,3
897,3,3
898,6,6
899,11,11
900,11,11
901,11,11
902,9,9
903,2,2
904,9,9
905,6,6
906,9,9
907,3,3
908,8,8
909,9,9
910,4,4
911,5,5
912,8,8
913,0,0
914,0,0
915,0,0
916,0,0
917,0,0
918,5,5
919,2,2
920,0,0
921,4,4
922,5,5
923,9,9
924,9,9
925,2,2
926,4,4
927,2,2
928,3,3
929,3,3
930,3,3
931,6,6
932,6,6
933,6,6
934,8,8
935,8,8
936,3,3
937,7,7
938,1,1
939,8,5
940,0,0
941,8,8
942,0,0
943,5,5
944,0,0
945,0,0
946,0,0
947,9,9
948,5,5
949,4,4
950,5,5
951,9,9
952,7,7
953,2,2
954,4,4
955,9,9
956,5,5
957,2,2
958,9,9
959,3,3
960,3,3
961,3,3
962,7,7
963,11,11
964,3,3
965,9,9
966,5,5
967,8,8
968,9,9
969,7,7
970,8,8
971,0,0
972,0,0
973,0,0
974,0,0
975,0,0
976,0,0
977,1,1
978,9,9
979,2,2
980,0,0
981,8,5
982,4,4
983,9,9
984,7,7
985,9,9
986,2,2
987,4,4
988,3,3
989,5,5
990,2,2
991,8,8
992,3,3
993,3,3
994,3,3
995,3,3
996,3,3
997,11,11
998,11,11
999,8,8
1000,11,11
1001,11,11
1002,9,9
1003,0,0
1004,4,4
1005,4,4
1006,9,9
1007,9,9
1008,9,9
1009,9,9
1010,8,8
1011,0,0
1012,0,0
1013,4,4
1014,9,9
1015,3,3
1016,5,5
1017,5,5
1018,9,9
1019,9,9
1020,2,2
1021,2,2
1022,2,2
1023,4,4
1024,4,4
1025,7,7
1026,11,11
1027,6,6
1028,6,6
1029,7,7
1030,5,5
1031,9,9
1032,3,3
1033,5,5
1034,9,9
1035,7,7
1036,8,8
1037,8,8
1038,4,4
1039,0,0
1040,0,0
1041,0,0
1042,4,4
1043,4,4
1044,5,5
1045,4,4
1046,9,9
1047,9,9
1048,9,9
1049,7,7
1050,2,2
1051,7,7
1052,5,5
1053,9,9
1054,2,2
1055,2,2
1056,6,6
1057,11,11
1058,11,11
1059,11,11
1060,11,11
1061,7,7
1062,11,11
1063,8,8
1064,8,8
1065,7,7
1066,7,7
1067,9,9
1068,7,7
1069,8,8
1070,0,0
1071,0,0
1072,0,0
1073,0,0
1074,0,0
1075,0,0
1076,11,11
1077,4,4
1078,0,0
1079,5,5
1080,9,9
1081,2,2
1082,3,3
1083,4,4
1084,2,2
1085,2,2
1086,4,4
1087,8,8
1088,3,3
1089,3,3
1090,8,8
1091,9,9
1092,3,3
1093,8,8
1094,9,9
1095,11,11
1096,11,11
1097,7,7
1098,7,7
1099,7,7
1100,8,8
1101,8,8
1102,8,8
1103,11,11
1104,0,0
1105,0,0
1106,5,5
1107,0,0
1108,0,0
1109,4,4
1110,9,9
1111,8,8
1112,4,4
1113,5,5
1114,2,2
1115,7,5
1116,2,2
1117,2,2
1118,2,2
1119,4,5
1120,3,3
1121,3,3
1122,3,3
1123,6,6
1124,11,11
1125,11,11
1126,11,11
1127,11,11
1128,11,11
1129,11,11
1130,11,11
1131,7,7
1132,7,7
1133,8,8
1134,9,9
1135,2,2
1136,7,7
1137,11,11
1138,0,0
1139,8,8
1140,8,8
1141,0,0
1142,1,1
1143,5,5
1144,3,3
1145,9,9
1146,2,2
1147,5,5
1148,4,4
1149,2,2
1150,2,2
1151,9,9
1152,4,4
1153,3,3
1154,11,11
1155,7,7
1156,11,11
1157,7,7
1158,11,11
1159,7,7
1160,11,11
1161,7,7
1162,3,3
1163,9,9
1164,9,9
1165,8,8
1166,8,8
1167,0,0
1168,7,7
1169,4,4
1170,4,4
1171,4,4
1172,9,9
1173,5,5
1174,11,11
1175,7,7
1176,4,4
1177,2,2
1178,2,2
1179,2,2
1180,2,2
1181,2,2
1182,3,3
1183,8,5
1184,5,5
1185,3,3
1186,3,3
1187,3,3
1188,3,3
1189,11,11
1190,11,11
1191,11,11
1192,9,9
1193,3,3
1194,5,5
1195,7,7
1196,8,8
1197,8,8
1198,0,0
1199,8,8
1200,5,5
1201,7,7
1202,8,8
1203,9,9
1204,0,0
1205,5,5
1206,9,9
1207,9,9
1208,9,9
1209,5,5
1210,5,5
1211,2,2
1212,2,2
1213,4,4
1214,11,8
1215,3,3
1216,3,3
1217,3,3
1218,3,3
1219,9,9
1220,11,11
1221,11,11
1222,4,4
1223,9,9
1224,9,9
1225,5,5
1226,7,7
1227,9,9
1228,11,11
1229,11,11
1230,11,11
1231,11,11
1232,0,0
1233,0,0
1234,7,7
1235,0,0
1236,0,0
1237,0,0
1238,4,4
1239,9,9
1240,5,5
1241,2,2
1242,5,5
1243,4,4
1244,9,9
1245,9,5
1246,9,2
1247,9,9
1248,3,3
1249,3,3
1250,3,3
1251,11,11
1252,11,11
1253,11,11
1254,11,11
1255,9,9
1256,5,5
1257,8,8
1258,5,5
1259,11,11
1260,0,0
1261,0,0
1262,5,5
1263,5,5
1264,7,7
1265,0,0
1266,8,5
1267,4,4
1268,5,5
1269,10,10
1270,5,5
1271,8,8
1272,4,4
1273,2,2
1274,2,2
1275,2,2
1276,4,4
1277,2,2
1278,2,2
1279,9,9
1280,3,3
1281,3,3
1282,3,3
1283,3,3
1284,3,3
1285,11,11
1286,11,11
1287,8,8
1288,9,9
1289,3,3
1290,11,11
1291,7,7
1292,9,9
1293,5,5
1294,7,7
1295,4,4
1296,8,8
1297,8,8
1298,8,8
1299,8,8
1300,7,7
1301,11,11
1302,8,8
1303,5,5
1304,9,9
1305,8,8
1306,9,9
1307,5,5
1308,4,4
1309,4,4
1310,2,2
1311,2,2
1312,6,6
1313,11,11
1314,11,11
1315,6,6
1316,11,11
1317,9,9
1318,9,9
1319,8,8
1320,9,9
1321,7,7
1322,9,9
1323,5,5
1324,8,8
1325,4,4
1326,4,4
1327,8,8
1328,5,5
1329,7,7
1330,8,8
1331,9,7
1332,0,0
1333,0,0
1334,5,5
1335,10,10
1336,4,4
1337,7,7
1338,9,9
1339,5,5
1340,2,2
1341,4,4
1342,2,2
1343,2,2
1344,3,3
1345,8,8
1346,11,11
1347,11,11
1348,11,11
1349,4,4
1350,9,9
1351,5,5
1352,5,5
1353,8,8
1354,1,1
1355,1,1
1356,8,8
1357,11,11
1358,0,0
1359,0,0
1360,7,7
1361,0,0
1362,9,9
1363,7,7
1364,5,5
1365,0,0
1366,5,5
1367,4,4
1368,2,5
1369,4,4
1370,2,2
1371,2,2
1372,2,2
1373,2,2
1374,2,2
1375,3,3
1376,3,3
1377,3,3
1378,3,3
1379,4,4
1380,11,11
1381,7,7
1382,9,9
1383,8,8
1384,5,5
1385,8,8
1386,8,8
1387,8,8
1388,4,4
1389,9,9
1390,5,5
1391,0,0
1392,0,0
1393,5,5
1394,0,0
1395,9,9
1396,4,4
1397,9,9
1398,2,2
1399,11,5
1400,5,5
1401,7,7
1402,3,4
1403,4,4
1404,2,2
1405,2,2
1406,2,2
1407,5,4
1408,3,3
1409,3,3
1410,3,3
1411,3,3
1412,3,3
1413,6,6
1414,6,6
1415,7,7
1416,11,11
1417,5,5
1418,8,8
1419,9,9
1420,7,7
1421,0,0
1422,9,9
1423,9,9
1424,9,9
1425,9,9
1426,9,9
1427,5,5
1428,0,0
1429,7,7
1430,9,9
1431,5,5
1432,2,2
1433,2,2
1434,5,5
1435,7,7
1436,2,2
1437,2,2
1438,2,2
1439,3,3
1440,3,3
1441,6,6
1442,3,3
1443,8,8
1444,11,11
1445,4,4
1446,11,11
1447,11,11
1448,6,6
1449,4,4
1450,11,11
1451,9,9
1452,7,7
1453,3,3
1454,11,11
1455,5,5
1456,4,4
1457,8,8
1458,8,8
1459,5,5
1460,4,4
1461,2,2
1462,9,9
1463,9,9
1464,4,4
1465,2,2
1466,9,9
1467,7,7
1468,4,4
1469,2,2
1470,2,2
1471,2,2
1472,3,3
1473,3,3
1474,6,6
1475,3,3
1476,6,6
1477,8,8
1478,6,6
1479,3,3
1480,11,11
1481,3,3
1482,9,9
1483,5,5
1484,1,1
1485,7,7
1486,8,8
1487,10,10
1488,11,11
1489,5,5
1490,8,8
1491,0,0
1492,0,0
1493,7,7
1494,9,9
1495,5,5
1496,5,5
1497,5,5
1498,2,2
1499,5,2
1500,2,2
1501,2,2
1502,3,3
1503,2,2
1504,3,3
1505,3,3
1506,11,11
1507,8,8
1508,8,8
1509,5,5
1510,4,4
1511,8,8
1512,3,3
1513,11,11
1514,9,9
1515,1,1
1516,3,3
1517,11,11
1518,8,8
1519,8,8
1520,5,5
1521,8,8
1522,0,0
1523,8,5
1524,7,7
1525,10,10
1526,7,7
1527,5,5
1528,3,3
1529,5,5
1530,4,4
1531,9,9
1532,4,4
1533,2,2
1534,2,2
1535,2,2
1536,3,3
1537,3,3
1538,3,3
1539,3,3
1540,3,3
1541,11,11
1542,11,11
1543,7,7
1544,9,9
1545,9,9
1546,1,1
1547,9,9
1548,5,5
1549,5,5
1550,0,0
1551,0,0
1552,5,5
1553,5,5
1554,9,5
1555,5,5
1556,5,4
1557,5,5
1558,4,4
1559,5,5
1560,4,4
1561,4,4
1562,3,3
1563,2,2
1564,4,4
1565,2,2
1566,3,8
1567,2,2
1568,3,3
1569,3,3
1570,3,3
1571,6,6
1572,3,3
1573,3,3
1574,6,6
1575,3,3
1576,7,7
1577,11,11
1578,8,8
1579,11,11
1580,8,8
1581,8,8
1582,8,8
1583,5,5
1584,0,0
1585,11,11
1586,7,7
1587,5,5
1588,4,4
1589,5,5
1590,7,7
1591,4,4
1592,4,4
1593,9,9
1594,5,5
1595,5,5
1596,5,5
1597,4,4
1598,2,2
1599,2,2
1600,3,3
1601,3,3
1602,3,3
1603,6,6
1604,3,3
1605,11,11
1606,6,6
1607,8,8
1608,8,8
1609,11,11
1610,9,9
1611,5,5
1612,7,7
1613,4,4
1614,9,9
1615,5,5
1616,7,7
1617,5,5
1618,0,0
1619,0,0
1620,8,8
1621,0,0
1622,0,0
1623,10,10
1624,4,4
1625,10,10
1626,5,5
1627,9,9
1628,7,5
1629,2,2
1630,4,4
1631,9,9
1632,3,3
1633,3,3
1634,3,3
1635,6,6
1636,3,3
1637,5,3
1638,11,11
1639,7,7
1640,11,11
1641,0,0
1642,9,9
1643,9,9
1644,9,9
1645,8,8
1646,11,11
1647,8,8
1648,4,4
1649,0,0
1650,5,5
1651,0,0
1652,5,5
1653,2,2
1654,4,4
1655,7,7
1656,5,5
1657,2,2
1658,2,2
1659,2,2
1660,2,2
1661,5,5
1662,2,2
1663,11,11
1664,3,3
1665,3,3
1666,11,11
1667,11,11
1668,7,7
1669,11,11
1670,1,1
1671,2,2
1672,1,1
1673,5,5
1674,2,2
1675,9,9
1676,0,0
1677,0,0
1678,1,1
1679,4,4
1680,4,4
1681,4,4
1682,4,4
1683,9,9
1684,7,7
1685,5,5
1686,2,2
1687,7,7
1688,2,2
1689,2,2
1690,3,3
1691,2,2
1692,2,2
1693,2,2
1694,2,2
1695,3,3
1696,6,6
1697,3,3
1698,11,11
1699,11,11
1700,8,8
1701,4,4
1702,9,9
1703,3,3
1704,5,5
1705,11,11
1706,7,7
1707,7,7
1708,0,0
1709,4,4
1710,0,0
1711,9,9
1712,0,0
1713,0,0
1714,11,11
1715,0,0
1716,0,0
1717,5,5
1718,8,8
1719,4,4
1720,4,4
1721,2,2
1722,2,2
1723,7,7
1724,2,2
1725,2,2
1726,2,2
1727,11,8
1728,3,3
1729,3,3
1730,3,3
1731,3,3
1732,11,11
1733,11,11
1734,11,11
1735,6,6
1736,11,11
1737,9,9
1738,7,7
1739,8,8
1740,5,5
1741,11,11
1742,9,9
1743,5,5
1744,0,0
1745,4,4
1746,0,0
1747,0,0
1748,5,5
1749,0,0
1750,7,7
1751,4,4
1752,4,4
1753,5,5
1754,2,2
1755,9,9
1756,5,5
1757,2,2
1758,2,2
1759,4,5
1760,3,3
1761,3,3
1762,6,6
1763,8,8
1764,11,11
1765,9,9
1766,9,9
1767,11,11
1768,5,5
1769,11,11
1770,9,9
1771,7,7
1772,2,2
1773,8,8
1774,8,8
1775,4,4
1776,0,0
1777,0,0
1778,0,0
1779,9,9
1780,9,9
1781,9,9
1782,4,4
1783,5,5
1784,4,4
1785,2,2
1786,7,7
1787,2,2
1788,5,5
1789,2,2
1790,10,10
1791,9,9
1792,3,3
1793,3,3
1794,3,3
1795,3,3
1796,6,6
1797,11,11
1798,9,9
1799,3,3
1800,7,7
1801,5,8
1802,9,9
1803,8,8
1804,8,8
1805,8,8
1806,8,8
1807,8,8
1808,0,0
1809,5,5
1810,9,9
1811,8,8
1812,4,4
1813,2,2
1814,4,4
1815,2,2
1816,4,4
1817,4,4
1818,5,8
1819,5,5
1820,5,5
1821,7,7
1822,4,4
1823,5,5
1824,3,3
1825,9,9
1826,4,4
1827,4,4
1828,9,9
1829,7,7
1830,3,3
1831,8,8
1832,11,11
1833,8,8
1834,4,4
1835,8,8
1836,5,5
1837,0,0
1838,8,8
1839,7,7
1840,0,0
1841,5,5
1842,0,0
1843,8,4
1844,5,5
1845,4,4
1846,8,8
1847,5,5
1848,5,5
1849,4,4
1850,7,7
1851,10,10
1852,7,7
1853,2,2
1854,2,2
1855,4,4
1856,6,6
1857,3,3
1858,6,6
1859,5,5
1860,11,11
1861,11,11
1862,11,11
1863,3,3
1864,9,9
1865,5,5
1866,5,5
1867,5,5
1868,5,5
1869,0,0
1870,8,8
1871,5,5
1872,0,0
1873,8,8
1874,0,0
1875,0,0
1876,10,10
1877,5,8
1878,7,7
1879,4,4
1880,2,2
1881,2,2
1882,2,2
1883,2,2
1884,9,9
1885,5,5
1886,2,2
1887,3,3
1888,3,3
1889,6,6
1890,6,6
1891,3,3
1892,7,7
1893,8,8
1894,7,7
1895,3,3
1896,9,9
1897,9,9
1898,5,5
1899,5,8
1900,9,9
1901,7,7
1902,5,5
1903,8,8
1904,4,4
1905,9,9
1906,8,8
1907,11,11
1908,8,8
1909,8,8
1910,0,0
1911,8,8
1912,4,4
1913,4,4
1914,5,5
1915,3,3
1916,9,9
1917,2,2
1918,2,2
1919,3,7
1920,3,3
1921,3,3
1922,3,3
1923,3,3
1924,8,8
1925,3,3
1926,11,11
1927,11,11
1928,11,11
1929,9,9
1930,11,11
1931,8,8
1932,8,8
1933,4,4
1934,4,4
1935,8,8
1936,8,8
1937,5,5
1938,9,9
1939,9,9
1940,0,0
1941,0,0
1942,5,5
1943,8,8
1944,4,4
1945,4,4
1946,2,2
1947,4,4
1948,4,4
1949,2,2
1950,2,2
1951,5,5
1952,3,3
1953,3,3
1954,11,11
1955,11,11
1956,9,9
1957,4,8
1958,11,11
1959,7,7
1960,11,11
1961,11,11
1962,5,5
1963,11,11
1964,8,8
1965,9,9
1966,12,12
1967,0,0
1968,0,0
1969,0,0
1970,0,0
1971,2,2
1972,2,2
1973,4,4
1974,9,9
1975,5,5
1976,4,4
1977,7,7
1978,4,4
1979,2,2
1980,5,5
1981,2,2
1982,4,4
1983,4,4
1984,3,3
1985,11,11
1986,3,3
1987,8,8
1988,5,5
1989,11,11
1990,7,7
1991,11,11
1992,11,11
1993,2,2
1994,11,5
1995,4,4
1996,8,8
1997,8,8
1998,8,8
1999,0,0
2000,0,0
2001,0,0
2002,4,4
2003,4,4
2004,4,4
2005,8,8
2006,4,4
2007,9,9
2008,4,4
2009,7,7
2010,2,2
2011,2,2
2012,2,2
2013,4,4
2014,2,2
2015,4,4
2016,3,3
2017,3,3
2018,3,3
2019,11,11
2020,6,6
2021,11,11
2022,8,8
2023,10,10
2024,8,8
2025,5,5
2026,11,8
2027,11,11
2028,8,8
2029,9,9
2030,4,8
2031,0,0
2032,7,7
2033,0,0
2034,5,5
2035,9,9
2036,0,0
2037,2,2
2038,10,10
2039,9,9
2040,5,8
2041,4,4
2042,2,2
2043,5,5
2044,7,7
2045,7,5
2046,2,2
2047,3,3
2048,3,3
2049,3,3
2050,10,10
2051,11,11
2052,11,11
2053,5,5
2054,9,9
2055,9,9
2056,7,7
2057,7,7
2058,9,9
2059,7,7
2060,8,8
2061,8,8
2062,8,8
2063,8,8
2064,0,0
2065,0,0
2066,9,9
2067,7,7
2068,5,5
2069,0,0
2070,4,4
2071,2,2
2072,4,4
2073,4,4
2074,4,4
2075,4,4
2076,3,7
2077,8,8
2078,5,5
2079,3,9
2080,3,3
2081,11,11
2082,11,11
2083,6,6
2084,11,11
2085,6,6
2086,11,11
2087,8,8
2088,9,9
2089,11,11
2090,11,11
2091,11,11
2092,7,7
2093,11,11
2094,0,0
2095,0,0
2096,0,0
2097,0,0
2098,0,0
2099,0,0
2100,4,4
2101,9,9
2102,5,5
2103,4,4
2104,0,0
2105,5,5
2106,4,5
2107,5,5
2108,5,5
2109,2,2
2110,2,2
2111,4,4
2112,3,3
2113,3,3
2114,3,3
2115,8,8
2116,7,7
2117,11,11
2118,4,4
2119,8,8
2120,7,7
2121,3,3
2122,4,4
2123,8,8
2124,5,5
2125,8,8
2126,8,8
2127,8,8
2128,0,0
2129,8,8
2130,7,7
2131,7,7
2132,0,0
2133,5,8
2134,4,4
2135,4,4
2136,0,0
2137,7,7
2138,4,4
