,Real Label,Predict Label
1276,11,11
1277,2,2
1278,2,2
1279,4,4
1280,3,3
1281,11,11
1282,3,3
1283,7,7
1284,7,7
1285,9,9
1286,9,9
1287,7,7
1288,7,7
1289,5,5
1290,11,11
1291,8,8
1292,0,0
1293,0,0
1294,0,0
1295,0,0
1296,0,0
1297,11,11
1298,7,7
1299,4,4
1300,2,2
1301,9,9
1302,4,4
1303,5,5
1304,9,9
1305,5,5
1306,5,5
1307,5,5
1308,2,2
1309,2,2
1310,2,2
1311,2,2
1312,3,3
1313,3,3
1314,3,3
1315,11,11
1316,9,9
1317,3,3
1318,11,11
1319,11,11
1320,11,11
1321,7,7
1322,11,11
1323,9,9
1324,9,9
1325,1,1
1326,7,7
1327,8,8
1328,4,4
1329,8,8
1330,8,8
1331,0,0
1332,7,7
1333,8,8
1334,0,0
1335,0,0
1336,5,5
1337,5,5
1338,9,9
1339,4,5
1340,4,4
1341,2,2
1342,2,2
1343,4,4
1344,3,3
1345,3,3
1346,11,11
1347,7,7
1348,3,3
1349,4,4
1350,11,11
1351,8,8
1352,0,0
1353,2,2
1354,7,7
1355,9,9
1356,0,0
1357,0,0
1358,0,0
1359,0,0
1360,9,9
1361,4,4
1362,7,7
1363,2,2
1364,7,7
1365,4,4
1366,4,4
1367,7,7
1368,7,7
1369,4,4
1370,2,2
1371,2,2
1372,2,2
1373,2,2
1374,2,2
1375,11,11
1376,3,3
1377,9,9
1378,3,3
1379,3,3
1380,9,9
1381,11,11
1382,9,9
1383,7,7
1384,8,8
1385,8,8
1386,0,0
1387,0,0
1388,5,5
1389,0,0
1390,0,0
1391,9,9
1392,0,0
1393,0,0
1394,5,5
1395,5,9
1396,4,4
1397,4,4
1398,10,10
1399,4,4
1400,4,4
1401,2,2
1402,5,5
1403,2,2
1404,2,2
1405,4,4
1406,9,9
1407,5,5
1408,3,3
1409,6,6
1410,11,11
1411,11,11
1412,11,11
1413,5,5
1414,3,3
1415,7,7
1416,11,11
1417,8,8
1418,11,11
1419,0,0
1420,0,0
1421,0,0
1422,0,0
1423,7,7
1424,0,0
1425,0,0
1426,5,5
1427,11,5
1428,4,4
1429,0,0
1430,9,9
1431,5,5
1432,4,4
1433,7,7
1434,0,0
1435,4,4
1436,4,4
1437,4,4
1438,2,2
1439,9,9
1440,3,3
1441,3,3
1442,11,11
1443,11,11
1444,3,3
1445,5,5
1446,9,9
1447,8,8
1448,8,8
1449,5,5
1450,8,8
1451,11,11
1452,8,8
1453,8,8
1454,8,8
1455,8,8
1456,0,0
1457,0,0
1458,0,0
1459,10,10
1460,8,8
1461,4,4
1462,2,2
1463,9,9
1464,5,5
1465,4,4
1466,5,5
1467,11,11
1468,4,4
1469,5,5
1470,5,5
1471,2,2
1472,3,3
1473,3,3
1474,3,3
1475,11,11
1476,11,11
1477,7,7
1478,11,11
1479,9,9
1480,11,11
1481,7,7
1482,5,5
1483,4,4
1484,7,7
1485,7,7
1486,9,9
1487,7,7
1488,7,7
1489,1,1
1490,4,4
1491,8,8
1492,8,8
1493,8,8
1494,7,7
1495,8,8
1496,0,0
1497,11,11
1498,3,9
1499,5,5
1500,2,2
1501,4,4
1502,2,2
1503,2,2
1504,8,3
1505,6,6
1506,11,11
1507,4,4
1508,9,9
1509,7,7
1510,7,7
1511,1,1
1512,0,0
1513,8,8
1514,8,8
1515,0,0
1516,8,8
1517,0,0
1518,0,0
1519,0,0
1520,4,4
1521,5,5
1522,8,8
1523,4,4
1524,5,5
1525,5,5
1526,5,5
1527,5,5
1528,5,5
1529,4,4
1530,10,10
1531,2,2
1532,2,2
1533,2,2
1534,2,2
1535,2,2
1536,3,3
1537,3,3
1538,6,6
1539,3,3
1540,3,3
1541,3,3
1542,3,3
1543,3,3
1544,7,5
1545,4,4
1546,11,11
1547,9,9
1548,4,4
1549,3,3
1550,5,5
1551,8,8
1552,0,0
1553,0,0
1554,0,0
1555,0,0
1556,0,0
1557,0,0
1558,4,4
1559,4,4
1560,10,10
1561,4,4
1562,5,5
1563,4,4
1564,11,11
1565,2,2
1566,2,2
1567,3,3
1568,3,3
1569,3,3
1570,3,3
1571,3,3
1572,11,11
1573,6,6
1574,6,6
1575,6,6
1576,9,9
1577,11,11
1578,11,11
1579,11,11
1580,9,9
1581,8,8
1582,8,8
1583,7,7
1584,8,8
1585,8,8
1586,2,2
1587,5,5
1588,9,9
1589,4,4
1590,0,0
1591,0,0
1592,4,4
1593,5,5
1594,8,8
1595,2,2
1596,4,4
1597,2,2
1598,2,2
1599,2,2
1600,3,3
1601,11,11
1602,11,11
1603,6,6
1604,11,11
1605,11,11
1606,9,9
1607,5,5
1608,5,5
1609,1,1
1610,2,2
1611,7,7
1612,0,0
1613,0,0
1614,7,7
1615,0,0
1616,0,0
1617,8,8
1618,9,9
1619,4,4
1620,4,4
1621,5,5
1622,5,5
1623,4,4
1624,5,5
1625,4,4
1626,2,2
1627,2,2
1628,4,4
1629,2,2
1630,3,3
1631,4,4
1632,3,3
1633,3,3
1634,3,3
1635,6,6
1636,11,11
1637,11,11
1638,11,11
1639,9,9
1640,7,7
1641,8,8
1642,9,9
1643,7,7
1644,0,0
1645,8,8
1646,8,8
1647,0,0
1648,9,9
1649,9,9
1650,2,2
1651,4,4
1652,4,4
1653,8,8
1654,0,0
1655,4,4
1656,7,7
1657,5,5
1658,5,5
1659,2,2
1660,2,2
1661,2,2
1662,7,7
1663,3,3
1664,3,3
1665,3,3
1666,6,6
1667,11,11
1668,11,11
1669,7,7
1670,9,9
1671,3,8
1672,9,7
1673,9,9
1674,9,9
1675,9,9
1676,9,9
1677,5,5
1678,5,5
1679,9,9
1680,1,1
1681,8,8
1682,7,7
1683,0,0
1684,0,0
1685,11,11
1686,5,4
1687,9,9
1688,4,4
1689,4,4
1690,9,9
1691,2,2
1692,2,2
1693,2,2
1694,10,10
1695,7,7
1696,3,3
1697,3,3
1698,3,3
1699,3,3
1700,3,3
1701,6,6
1702,11,11
1703,11,11
1704,7,7
1705,11,11
1706,11,11
1707,6,6
1708,11,11
1709,9,9
1710,9,9
1711,9,9
1712,8,8
1713,8,8
1714,8,8
1715,8,8
1716,0,0
1717,7,7
1718,0,0
1719,8,8
1720,4,4
1721,4,4
1722,5,5
1723,4,4
1724,2,2
1725,2,2
1726,2,2
1727,3,3
1728,3,3
1729,3,3
1730,11,11
1731,4,4
1732,9,9
1733,9,9
1734,1,1
1735,4,4
1736,11,11
1737,2,2
1738,7,7
1739,0,0
1740,4,4
1741,9,9
1742,7,7
1743,0,0
1744,5,5
1745,2,2
1746,5,5
1747,2,2
1748,7,7
1749,5,5
1750,2,2
1751,2,2
1752,2,2
1753,2,2
1754,2,2
1755,2,2
1756,4,4
1757,2,2
1758,4,4
1759,4,4
1760,3,3
1761,6,6
1762,11,11
1763,8,8
1764,11,11
1765,7,7
1766,11,11
1767,8,8
1768,9,9
1769,9,9
1770,11,11
1771,9,9
1772,9,9
1773,9,9
1774,8,11
1775,8,8
1776,8,8
1777,0,0
1778,11,11
1779,0,0
1780,11,11
1781,9,9
1782,0,0
1783,5,5
1784,4,4
1785,9,9
1786,5,5
1787,2,2
1788,4,4
1789,2,2
1790,2,2
1791,2,2
1792,3,3
1793,3,3
1794,6,6
1795,6,6
1796,3,3
1797,9,9
1798,8,8
1799,1,1
1800,8,8
1801,8,8
1802,5,5
1803,7,7
1804,0,0
1805,0,0
1806,8,8
1807,0,0
1808,0,0
1809,8,8
1810,0,0
1811,5,5
1812,12,12
1813,9,9
1814,7,7
1815,4,4
1816,9,9
1817,4,5
1818,8,4
1819,7,7
1820,5,5
1821,2,2
1822,2,2
1823,4,4
1824,3,3
1825,3,3
1826,11,11
1827,11,11
1828,9,9
1829,11,11
1830,9,9
1831,3,3
1832,11,11
1833,1,1
1834,1,1
1835,1,1
1836,8,8
1837,8,8
1838,8,8
1839,11,11
1840,0,0
1841,0,0
1842,5,5
1843,8,8
1844,5,5
1845,9,9
1846,9,9
1847,4,4
1848,4,4
1849,2,2
1850,7,7
1851,4,4
1852,2,2
1853,2,2
1854,2,2
1855,2,2
1856,3,3
1857,3,3
1858,11,11
1859,11,11
1860,9,9
1861,6,6
1862,6,6
1863,11,11
1864,11,11
1865,9,9
1866,8,8
1867,5,5
1868,9,9
1869,7,7
1870,4,4
1871,0,0
1872,5,5
1873,0,0
1874,5,5
1875,0,0
1876,5,5
1877,0,0
1878,0,0
1879,2,2
1880,4,4
1881,5,5
1882,5,5
1883,4,4
1884,8,8
1885,2,2
1886,11,11
1887,7,7
1888,3,3
1889,3,3
1890,6,6
1891,3,3
1892,6,6
1893,11,11
1894,11,11
1895,3,3
1896,11,11
1897,11,11
1898,9,9
1899,9,9
1900,8,8
1901,8,8
1902,5,5
1903,8,8
1904,8,8
1905,0,0
1906,5,5
1907,0,0
1908,5,5
1909,9,9
1910,5,5
1911,4,4
1912,5,5
1913,9,9
1914,9,9
1915,4,5
1916,5,4
1917,2,2
1918,2,11
1919,4,4
1920,3,3
1921,3,3
1922,11,11
1923,6,6
1924,11,11
1925,4,4
1926,11,11
1927,9,3
1928,3,3
1929,7,7
1930,5,5
1931,8,8
1932,8,8
1933,5,8
1934,0,0
1935,0,0
1936,4,4
1937,0,0
1938,0,0
1939,4,4
1940,9,9
1941,5,5
1942,11,11
1943,2,2
1944,2,2
1945,2,2
1946,4,4
1947,2,2
1948,4,4
1949,4,4
1950,4,4
1951,8,5
1952,3,3
1953,3,3
1954,11,11
1955,11,11
1956,11,11
1957,11,11
1958,9,9
1959,7,4
1960,9,9
1961,3,3
1962,9,9
1963,11,11
1964,8,8
1965,1,1
1966,4,4
1967,2,2
1968,11,11
1969,0,0
1970,0,0
1971,0,0
1972,4,4
1973,9,9
1974,2,2
1975,4,4
1976,2,2
1977,2,2
1978,9,9
1979,5,5
1980,5,5
1981,8,5
1982,2,2
1983,2,2
1984,3,3
1985,3,7
1986,3,3
1987,11,11
1988,11,11
1989,7,7
1990,3,3
1991,5,5
1992,11,11
1993,9,9
1994,9,9
1995,4,4
1996,1,1
1997,8,8
1998,8,8
1999,0,0
2000,11,11
2001,0,0
2002,0,0
2003,2,2
2004,0,0
2005,0,0
2006,4,4
2007,8,4
2008,4,4
2009,5,5
2010,5,5
2011,10,5
2012,5,5
2013,2,2
2014,5,5
2015,9,9
2016,3,3
2017,3,3
2018,3,3
2019,3,3
2020,3,3
2021,3,3
2022,5,5
2023,11,11
2024,11,11
2025,11,11
2026,11,11
2027,3,3
2028,1,1
2029,2,2
2030,5,5
2031,7,7
2032,2,2
2033,8,8
2034,0,0
2035,8,8
2036,9,9
2037,8,8
2038,4,4
2039,5,9
2040,9,9
2041,4,4
2042,9,9
2043,2,2
2044,11,11
2045,5,5
2046,2,2
2047,2,2
2048,3,3
2049,3,3
2050,11,11
2051,3,3
2052,11,11
2053,9,9
2054,11,11
2055,9,9
2056,9,9
2057,9,9
2058,7,7
2059,3,3
2060,9,9
2061,7,7
2062,9,9
2063,7,7
2064,5,5
2065,0,0
2066,11,4
2067,0,0
2068,0,0
2069,0,0
2070,9,9
2071,4,4
2072,7,7
2073,5,5
2074,7,7
2075,2,2
2076,2,2
2077,2,2
2078,9,9
2079,2,2
2080,6,6
2081,3,3
2082,3,3
2083,3,3
2084,5,5
2085,4,4
2086,8,8
2087,11,9
2088,8,8
2089,5,5
2090,9,9
2091,4,5
2092,11,11
2093,0,0
2094,0,0
2095,0,0
2096,0,0
2097,5,5
2098,0,0
2099,4,4
2100,4,4
2101,7,7
2102,5,5
2103,2,2
2104,5,5
2105,7,7
2106,5,5
2107,5,5
2108,2,2
2109,8,5
2110,2,2
2111,4,4
2112,3,3
2113,3,3
2114,6,6
2115,11,11
2116,11,11
2117,11,11
2118,7,7
2119,11,11
2120,11,11
2121,9,9
2122,7,7
2123,7,7
2124,9,9
2125,11,11
2126,8,8
2127,0,0
2128,0,0
2129,9,9
2130,0,0
2131,5,5
2132,4,4
2133,5,5
2134,5,5
2135,9,9
2136,4,4
2137,2,2
2138,7,7
